,tweet_id,user.username,topic,cleaned_text
9000,1.3389324255152947e+18,fossil1066,"['service', 'mail', 'time', 'letter']",Chillin' on the sofa before another busy night #royalmail #burtingattheseams 
9002,1.3392795680421233e+18,GrantMck67,"['service', 'mail', 'time', 'letter']","@RoyalMailHelp need urgent assistance! I have 3 packages sent 3/4th December still not arrived.. 1st class signed for, i have customers hounding me for refunds!! #royalmail"
9007,1.339632146554757e+18,SaveOurSparrows,"['service', 'mail', 'time', 'letter']","@CWUnews Could not be more Proud of a Community Service as #RoyalMail connecting us all through a letter, card, present thru #Covid19 
Personally  #Shielding I commend my #Local #Postman for his professional service. In respecting #socialdistancing &amp; going above &amp; beyond. And “Hello” 💜"
9008,1.3395920652109373e+18,PaulHearne9,"['service', 'mail', 'time', 'letter']","@RoyalMailHelp #royalmail 
Any chance of you stopping this junk mail as I don’t eat this junk 🥙🌮🍔
I’ve tried sorting this online (3x in last year) but you’re still delivering it 🤤😡 "
9014,1.340382004571943e+18,Witchazelll,"['service', 'mail', 'time', 'letter']","#RoyalMail going above and beyond to deliver post on a Saturday. My postie is amazing, 18:15 still delivering. He's lovely."
9015,1.34031446703326e+18,9ZEEbey,"['service', 'mail', 'time', 'letter']",Just had this thru the post. Myst b some kindof mixup at the sortin offis coz im norevan marrid! Kev the postie Mustof gottan the rong hows or summin the prick. Anywon now anuther 9zee livin on Shrimp Street in Pencach? #wronghouse #royalmail #xmascard 
9018,1.3407798042709688e+18,Bettysmumknits,"['service', 'mail', 'time', 'letter']","@HedgeBuddies @CauldronCandles @anotetosayhi @LScrunchieCo @NaturaEmporium My shop will be open throughout the Christmas period and I will be adding new items too. I will not be posting out any orders until 4th January though hopefully #royalmail will have cleared some of the backlog by then 

 "
9021,1.3411105969939907e+18,jjsmeiman,"['service', 'mail', 'time', 'letter']",@RoyalMail Local posties working hard in trying times Thankyou #royalmail
9025,1.341520612787966e+18,PaulGDJ,"['service', 'mail', 'time', 'letter']","@Elliomi @RoyalMailHelp Same here in Bexley. I’ve heard Dartford sorting office has 50% staff. But parcels are being received fine. Business customers over public? 🙄

You can keep my bills #royalmail but an official explanation and an update on when we’ll get letter post is now long overdue."
9026,1.3418828663771013e+18,TimCootes,"['service', 'mail', 'time', 'letter']","@Bebbrell Hi, this was knitted up near Urmston #knitting #royalmail "
9031,1.3421176200117084e+18,steady382002,"['service', 'mail', 'time', 'letter']","#royalmail Thanks for making a bad Christmas unbelievably bad. 4 parcels and one card with vouchers in (stupidly) all posted within your last post dates....Just one delivered in time, ironically the largest one. 
We can't see our loved ones and now they can't have their presents."
9034,1.3440189155344507e+18,shajedakt,"['service', 'mail', 'time', 'letter']",@ASOS_HeretoHelp can you please send me a #royalmail return code instead of collect plus. I am unable to go back into the item and create the return for royal mail. Thanks!
9035,1.3443139673222144e+18,a3fht,"['service', 'mail', 'time', 'letter']","Just posted a small parcel 1st class. Apparently it will take a week to get there. God knows why. But don't worry, delivery times will improve soon. Shame you can't move people's birthdays then isn't it? #royalmail #rubbish"
9040,1.345346520883884e+18,susie_retro,"['service', 'mail', 'time', 'letter']","@RoyalMail Put their prices up on the 1st Jan, they kept that one quiet #postage #royalmail If it's not bad enough that my shop is closed #tier4 it's costing more to send parcels out. ☹️"
9042,1.340621931536638e+18,DickmanAmy,"['service', 'mail', 'time', 'letter']",@RoyalMail anybody going to respond??
9046,1.3453482060503654e+18,xLailyRosex,"['service', 'mail', 'time', 'letter']",Not a single letter in December. Just found out I missed a hospital appointment. Waiting for important letters for my daughter. I know this situation is shit #royalmail and I feel for the key workers who are under pressure but no contingency plans for staff absences/restrictions?
9050,1.3461167743082865e+18,LadyRos2,"['service', 'mail', 'time', 'letter']",#ROYALFAIL NOT #ROYALMAIL once again post delivered to another address and town. #cardthroughdoor!!
9052,1.3464653879619297e+18,OnlythePeng,"['service', 'mail', 'time', 'letter']",#royalmail is an absolute joke these days
9064,1.3480223476730552e+18,KnittingWitchUK,"['service', 'mail', 'time', 'letter']",@Patrick_Joanna Well thank @BeingBoycie he was the first inspiration of yourself in #wool .. thank you from me and all #royalmail staff #rain or #shine we get our post
9067,1.3479981562487972e+18,louishemmings,"['service', 'mail', 'time', 'letter']","an I-watch posted registered mail from Newcastle in early December is deemed possible restricted item. How come Apple can post I-watch with no problems  - but when same is sent P2P it becomes a restricted item issue??
#Royalmail"
9068,1.34789228989764e+18,flowerchucker,"['service', 'mail', 'time', 'letter']","Anyone else noticed how abysmal @RoyalMail has become?

I'm hearing of many very late and even non-deliveries.

I sent Christmas cards in November, which disappeared.

Comes to something when we can't trust putting our post in the postbox.

#RoyalMail"
9074,1.349085715225858e+18,YorkshireTeach,"['service', 'mail', 'time', 'letter']",@debrakidd Ugh I’ve never licked envelopes and after this pandemic I never ever will. I really feel for #RoyalMail at the min. Our postie and his colleagues (10-15 of them) all had covid just before Christmas. They’re still catching up and some still ill.
9075,1.3490678793884795e+18,LittleFinch63,"['service', 'mail', 'time', 'letter']",Our postie has been brilliant.  #RoyalMail #Selby
9076,1.3491407107301827e+18,conflicted1234,"['service', 'mail', 'time', 'letter']",@DavidLammy @RoyalMail Staff shortages are due to poor posties catching covid n isolation . A thought vaccinate the posties so they can do there jobs safely and stay healthy to keep working as they do one hell of a job rain or snow ! #RoyalMail  well done the posties
9080,1.349686301751128e+18,xxjane777xx,"['service', 'mail', 'time', 'letter']","Another Christmas present gone astray/lost in the @RoyalMail @RoyalMailHelp system!! Bloody useless 😡 
England shirt sent first class tracked and signed for on 30 December. Never arrived. Never mind I’ll make a claim through the system #royalmailatitsfinest #royalmail "
9083,1.349856890373755e+18,Jason66298181,"['service', 'mail', 'time', 'letter']",@BBCNewsnight with no post for at 7days due to #royalmail lack of staff due to track &amp; trace how will the over 80's know when they can be vaccinated?
9084,1.3501958793707643e+18,ShilpaPennieP,"['service', 'mail', 'time', 'letter']",@RoyalMailHelp have you tried To Tung your own contact numbers to get help ?  It’s a nightmare - pushed from pillar to post and back again ! #royalmailfail where their Execs and managers are concerned - only personnel worth praise are the frontline posties #royalmail
9085,1.3504422726980977e+18,Danjm1987,"['service', 'mail', 'time', 'letter']",@RoyalMail ordered a #covidtest and got an item delivered email but no test kit in post box! Delivery address was CORRECT! #Royalmail are putting people's lives at risk by not delivering these kits correctly!!! #COVID19 #Covid19UK #COVIDIOTS
9090,1.3513141701977784e+18,TommyBarwick2,"['service', 'mail', 'time', 'letter']",@gmb @piersmorgan why is it that I can get next day delivery from #AmazonPrime and I can't get my normal #royalmail post? #makesyouthink
9093,1.3511345260350792e+18,paul_flanagan,"['service', 'mail', 'time', 'letter']","Received 1st mail for over a week. Spoke to postman - Thanked him for his services &amp; wished all his colleagues, suffering Covid or isolating, well. He thinks he has three X normal sized rounds today. Very cheerful for #BlueMonday #RoyalMail #Burntwood"
9100,1.3516370191648727e+18,OrganicHoe1,"['service', 'mail', 'time', 'letter']","@RoyalMail #royalmail backlog for 4 weeks, yikes and parcels come broken with a fragile tape. "
9107,1.3533879764121231e+18,LesleyTurner22,"['service', 'mail', 'time', 'letter']",I am so annoyed with #RoyalMail for once again smashing my eBay customer’s Lilliput Lane items. I know we both get our money back but my customer has not got the items he wanted.  They were packed so well too🥲. Not a great day as a seller but I will get over it as I always do 😄
9111,1.353669578497405e+18,runwiththewind,"['service', 'mail', 'time', 'letter']","#royalmail Winsford Hill,Exmoor Simon the postie out delivering on a beautiful day, happy hubby!! "
9114,1.3543594206088028e+18,JohnFoster1969,"['service', 'mail', 'time', 'letter']","#royalmail can somebody explain why it’s cost me £2 to get a Xmas card delivered , due to a stamp that’s fallen off the envelope , seems excessive as a first class stamp is only 85p"
9116,1.3545305053168271e+18,ViolinBiscuit,"['service', 'mail', 'time', 'letter']","#RoyalMail #scammers are currently operating - keep an eye out! They got me once in the past as I was expecting an overseas package. Always check who the e-mail is from, check for spelling mistakes. Usually if Royal Mail can't deliver you get a paper card anyway! @RoyalMailHelp"
9119,1.3554649319284e+18,CharlieMem,"['service', 'mail', 'time', 'letter']",I think I will deliberately make friends with a postman and maybe hand deliver them a Christmas card in this state see how they like it 🤔😃 #RoyalMail 
9120,1.3554509602110218e+18,rwalker1979,"['service', 'mail', 'time', 'letter']",@RoyalMailHelp #royalmail had this delivered through my letterbox today.. absolutely disgraceful.... an empty shredded envelope.. missing very personal items.. i wouldnt even have the audacity to post that 
9121,1.3556543713092116e+18,9ZEEbey,"['service', 'mail', 'time', 'letter']","@Ffwrnes pizza boys, im gaggin for a good pitza. I cant come and pick up a takeaway coz of corvid and im to far for delivereez. Any chance you can post me a 9inch margereeta in a jiffy bag? #royalmail #firstclass #thanku"
9127,1.3565425661797458e+18,kymmmybelle,"['service', 'mail', 'time', 'letter']",@captaintommoore  I sent a get well card today in the post and I know many of my friends and family will be doing the same ... I really hope it gets to you and I’m wishing you a speedy recovery #NHSheroes #royalmail #COVID19
9128,1.356908941964378e+18,supra_fox,"['service', 'mail', 'time', 'letter']","#RoyalMail Pt2
Postman writes everybody inUK gets 1delivery/day,as if thatmakes it better!Some years ago we had3/day.Evening deliveries+collectns up to9pm once standard. Today's poor service has nil to do with #Covid19 or our fine postmen/women&amp;all to do with failed privatisedRM"
9129,1.3569006319157248e+18,supra_fox,"['service', 'mail', 'time', 'letter']","Victims of #RoyalMail's poor service in UK will sympathise with American users who are taking legal action to stop #USPS increasing prices by up to 9% next month. Where I live in London W2 last collection from street #pillarboxes is 9am (yes, 9AM) and we get one delivery a day "
